Date,Close/Last,Volume,Open,High,Low
12/28/2018,1147.37,--,1144.78,1168.31,1137.84
12/27/2018,1139.49,--,1112.08,1140,1101.08
12/26/2018,1131.1,--,1082.15,1131.3,1066.39
12/24/2018,1069.39,--,1091.62,1103.19,1068.92
12/21/2018,1101.29,--,1135.51,1138.56,1097.21
12/20/2018,1117.74,--,1131.54,1144.83,1104.37
12/19/2018,1127.44,--,1167.59,1183.32,1122.18
12/18/2018,1177.36,--,1173.61,1195.59,1171.68
12/17/2018,1162.46,--,1175.55,1193.96,1155.78
12/14/2018,1177.57,--,1179.87,1201.75,1177.27
12/13/2018,1194.59,--,1208,1211.93,1190.13
12/12/2018,1198.9,--,1203.64,1216.01,1190.4
12/11/2018,1181.48,--,1200.27,1208.99,1174.58
12/10/2018,1174.19,--,1157.59,1178.73,1152.18
12/07/2018,1157.86,--,1200.05,1202.96,1152.34
12/06/2018,1202.83,--,1178.01,1202.88,1170.53
12/04/2018,1209.35,--,1263.24,1263.66,1208.54
12/03/2018,1272.74,--,1278.74,1281.35,1259.42
11/30/2018,1239.6,--,1220.52,1239.63,1210.16
11/29/2018,1221.43,--,1226.42,1233.86,1219.14
11/28/2018,1231.45,--,1214.41,1231.74,1192.97
11/27/2018,1204.08,--,1193.12,1213.55,1189.46
11/26/2018,1201.72,--,1199.78,1201.82,1184.76
11/23/2018,1179.24,--,1168.86,1189.84,1168.86
11/21/2018,1179.73,--,1191.6,1196.51,1179.45
11/20/2018,1174.82,--,1143.95,1190.39,1143.94
11/19/2018,1173.01,--,1213.43,1217.54,1172.36
11/16/2018,1220.14,--,1194.95,1225.82,1193.56
11/15/2018,1234.62,--,1189.64,1239.71,1189.32
11/14/2018,1194.71,--,1205.3,1212.77,1183.92
11/13/2018,1190.37,--,1186.53,1213.92,1184.71
11/12/2018,1174.49,--,1207.08,1208.24,1170.46
11/09/2018,1229.05,--,1235.65,1239.05,1218.21
11/08/2018,1252.23,--,1241.32,1260.91,1240.49
11/07/2018,1257.47,--,1255.14,1260.69,1242.55
11/06/2018,1242.63,--,1226.35,1246.81,1226.31
11/05/2018,1228.6,--,1233.96,1235.28,1208.37
11/02/2018,1239.16,--,1257.1,1260.7,1224.78
11/01/2018,1258.08,--,1210.6,1261.53,1210.37
10/31/2018,1202.3,--,1205.58,1211.71,1191.89
10/30/2018,1187.57,--,1141.72,1188.74,1140.36
10/29/2018,1140.15,--,1175.93,1181.29,1119.37
10/26/2018,1153,--,1145.09,1172.64,1134.18
10/25/2018,1173.21,--,1151.24,1182.11,1151.22
10/24/2018,1146.41,--,1204.74,1207.33,1144.73
10/23/2018,1227.61,--,1197.97,1234.37,1189.13
10/22/2018,1234.2,--,1236.37,1241.49,1223.39
10/19/2018,1225.94,--,1253.89,1260.22,1221.75
10/18/2018,1245.3,--,1271.66,1271.66,1241.02
10/17/2018,1277.31,--,1292.5,1295.05,1268.8
10/16/2018,1282.95,--,1255.59,1284.27,1255
10/15/2018,1241.82,--,1245.88,1255.97,1237.49
10/12/2018,1253.58,--,1264.38,1269.52,1234.36
10/11/2018,1229.36,--,1244.84,1266.54,1220.49
10/10/2018,1242.1,--,1278.8,1282.76,1241.45
10/09/2018,1300.15,--,1299.08,1305.88,1291.76
10/08/2018,1301,--,1306.31,1317.09,1289.92
10/05/2018,1315.84,--,1346.63,1348.92,1303.89
10/04/2018,1347.16,--,1362.82,1363.74,1336.07
10/03/2018,1372.4,--,1378.77,1381.17,1359.72
10/02/2018,1370.87,--,1368.15,1389.46,1368.1
10/01/2018,1370.44,--,1370.93,1382.05,1367.31
09/28/2018,1366.74,--,1355.37,1370.58,1351.9
09/27/2018,1357.87,--,1356.63,1362.55,1352.84
09/26/2018,1351.85,--,1360.04,1367.82,1350.56
09/25/2018,1364.82,--,1383.75,1383.84,1362.81
09/24/2018,1388.46,--,1375.3,1389.06,1369.74
09/21/2018,1383.09,--,1386.38,1394.1,1380.26
09/20/2018,1387.67,--,1381.05,1392.8,1381.01
09/19/2018,1371.68,--,1371.51,1377.24,1365.33
09/18/2018,1368.87,--,1363.66,1377.04,1363.52
09/17/2018,1357.48,--,1370.17,1375.73,1356.1
09/14/2018,1377.31,--,1369.6,1382.35,1365.9
09/13/2018,1362.2,--,1364.68,1378.8,1356.49
09/12/2018,1346.02,--,1341.55,1346.51,1316.76
09/11/2018,1361.89,--,1366.11,1371.61,1354.73
09/10/2018,1375.74,--,1371.24,1376,1362.56
09/07/2018,1360.77,--,1361.56,1380.89,1357.81
09/06/2018,1366.35,--,1398.11,1399.59,1365.32
09/05/2018,1403.82,--,1411.49,1413.55,1392.21
09/04/2018,1410.93,--,1395.75,1411.65,1391.2
08/31/2018,1401.2,--,1392.12,1402.84,1392.04
08/30/2018,1393.17,--,1402.72,1407.65,1391.37
08/29/2018,1406.38,--,1399.31,1410.13,1397.36
08/28/2018,1402.95,--,1403.63,1408.27,1389.32
08/27/2018,1397.46,--,1386.63,1407.72,1383.64
08/24/2018,1375.88,--,1364.52,1376.24,1361.48
08/23/2018,1356.13,--,1354.86,1365.8,1353.14
08/22/2018,1354.53,--,1340.46,1355.75,1336.89
08/21/2018,1348.28,--,1326.82,1351.39,1326.06
08/20/2018,1322.1,--,1325.32,1330.01,1307.46
08/17/2018,1323.41,--,1317.15,1327.02,1304.22
08/16/2018,1333.09,--,1343.87,1344.42,1329.82
08/15/2018,1334.86,--,1341.68,1347.85,1321.68
08/14/2018,1354.19,--,1364.05,1366.63,1352.93
08/13/2018,1356.75,--,1357.53,1368.77,1355.5
08/10/2018,1354.8,--,1360.34,1366.48,1348.62
08/09/2018,1389.06,--,1397.55,1397.92,1388.95
08/08/2018,1403.77,--,1399.41,1406.04,1395.01
08/07/2018,1400,--,1392.43,1400.88,1390.13
08/06/2018,1389.22,--,1376.18,1389.32,1371.09
08/03/2018,1381.64,--,1379.63,1382.86,1372.89
08/02/2018,1378.83,--,1348.73,1380.68,1348.13
08/01/2018,1365.11,--,1367.81,1379.52,1359.63
07/31/2018,1367.47,--,1370.03,1386.07,1364.83
07/30/2018,1358.56,--,1374.29,1375.02,1351.9
07/27/2018,1372.24,--,1384.39,1391.57,1362.6
07/26/2018,1378.42,--,1368.27,1379.32,1363.68
07/25/2018,1353.15,--,1345.05,1353.3,1328.6
07/24/2018,1346.58,--,1368.39,1377.02,1345.05
07/23/2018,1361.38,--,1352.1,1363.66,1335.1
07/20/2018,1359.19,--,1364.93,1366.97,1352.43
07/19/2018,1365.82,--,1365.95,1371.64,1357.39
07/18/2018,1369.46,--,1367.68,1371.56,1360.11
07/17/2018,1358.99,--,1329.08,1359.28,1328.84
07/16/2018,1339.24,--,1341,1348.35,1338.4
07/13/2018,1340.83,--,1348.4,1349.21,1339.19
07/12/2018,1346.2,--,1331.26,1347.57,1324.97
07/11/2018,1336.71,--,1351.47,1358.07,1336.06
07/10/2018,1372.25,--,1360.32,1375.33,1359.8
07/09/2018,1358.03,--,1359.83,1360.57,1342.1
07/06/2018,1349.19,--,1330.97,1351.31,1325.85
07/05/2018,1332.96,--,1312.2,1333.14,1311.92
07/03/2018,1297.71,--,1326.58,1327.31,1296.5
07/02/2018,1321.81,--,1297.89,1322.35,1293.78
06/29/2018,1313.7,--,1321.89,1329.62,1313.7
06/28/2018,1311.64,--,1298.52,1313.95,1295.72
06/27/2018,1300.51,--,1338.2,1343.47,1300.11
06/26/2018,1333.4,--,1334.21,1339.91,1326.5
06/25/2018,1328.04,--,1347.52,1348.29,1311.28
06/22/2018,1371,--,1388.72,1389.13,1367.79
06/21/2018,1381.01,--,1408.35,1408.85,1379.37
06/20/2018,1398.6,--,1400.56,1405.37,1392.51
06/19/2018,1391.58,--,1381.53,1392.43,1370.86
06/18/2018,1407.91,--,1407.35,1409.93,1395.17
06/15/2018,1422.04,--,1414.87,1423.36,1409.31
06/14/2018,1423.12,--,1420.64,1429.99,1414.86
06/13/2018,1414.48,--,1416.71,1429.54,1413.33
06/12/2018,1416.37,--,1412.42,1417.46,1404.18
06/11/2018,1408.99,--,1409.9,1416.48,1404.74
06/08/2018,1412.29,--,1407.29,1414.92,1400.61
06/07/2018,1424.34,--,1438.66,1440.55,1414.55
06/06/2018,1437.94,--,1430.13,1438.13,1423.08
06/05/2018,1428.51,--,1427.58,1432.26,1420.09
06/04/2018,1422.67,--,1412.99,1423.88,1409.43
06/01/2018,1411.31,--,1391.53,1411.43,1387.67
05/31/2018,1379,--,1383.76,1393.61,1377.32
05/30/2018,1389.91,--,1388.39,1399.78,1383.03
05/29/2018,1380.92,--,1383.13,1392.72,1371.38
05/25/2018,1390.84,--,1379,1392.08,1377.51
05/24/2018,1378.72,--,1373.63,1382.03,1362.11
05/23/2018,1373.95,--,1352.76,1374.12,1350.38
05/22/2018,1366.97,--,1369.69,1376.85,1362.45
05/21/2018,1359.34,--,1365.42,1372.65,1347.1
05/18/2018,1345.2,--,1349.59,1354.23,1341.04
05/17/2018,1364.87,--,1365.82,1376.24,1355.27
05/16/2018,1370.1,--,1355.67,1372.03,1355.65
05/15/2018,1351.1,--,1359.13,1361.4,1342.26
05/14/2018,1367.5,--,1367.83,1382.69,1364.35
05/11/2018,1350.46,--,1353.76,1363.04,1348.16
05/10/2018,1360.72,--,1346.15,1361.1,1344.53
05/09/2018,1336.68,--,1320.54,1336.98,1317.74
05/08/2018,1318.02,--,1308.36,1318.26,1302.32
05/07/2018,1308.48,--,1303.3,1314.5,1301.87
05/04/2018,1296.73,--,1257.06,1297.81,1253.58
05/03/2018,1267.44,--,1248.95,1272.55,1240.3
05/02/2018,1259.42,--,1266.8,1270.41,1254.61
05/01/2018,1265.94,--,1242.67,1266.87,1240.89
04/30/2018,1244.4,--,1260.02,1265.74,1239.78
04/27/2018,1258.11,--,1284.36,1285.01,1252.28
04/26/2018,1268.21,--,1263.87,1268.96,1254.46
04/25/2018,1242.19,--,1249.99,1253.69,1223.09
04/24/2018,1243.67,--,1266.72,1276.31,1232.9
04/23/2018,1253.98,--,1275.93,1278.45,1251.22
04/20/2018,1270.83,--,1285.26,1291.83,1265.42
04/19/2018,1285.88,--,1313.83,1319.24,1281.4
04/18/2018,1343.78,--,1346.25,1351.58,1331.95
04/17/2018,1357.72,--,1342.61,1360.62,1340.66
04/16/2018,1332.52,--,1336.62,1339.63,1321.16
04/13/2018,1329.4,--,1355,1355,1325.07
04/12/2018,1339.66,--,1325.86,1343.2,1324.09
04/11/2018,1315.06,--,1306.29,1326.23,1304.41
04/10/2018,1314.54,--,1305.91,1321.99,1295.32
04/09/2018,1273.8,--,1276.46,1310.33,1272.91
04/06/2018,1265.25,--,1285.19,1301.68,1260.47
04/05/2018,1305.24,--,1325.63,1329.34,1296.56
04/04/2018,1319.01,--,1266.06,1321.96,1266.06
04/03/2018,1302.09,--,1292.75,1305.14,1279.44
04/02/2018,1277.01,--,1316.76,1326.09,1265.25
03/29/2018,1328.9,--,1312.31,1340.66,1300.08
03/28/2018,1299.82,--,1319.79,1331.8,1294.31
03/27/2018,1327.94,--,1390.11,1391.01,1317.96
03/26/2018,1380.1,--,1354.3,1380.14,1338.75
03/23/2018,1323.92,--,1365.82,1370.29,1323.92
03/22/2018,1368.98,--,1386.07,1399.63,1368.5
03/21/2018,1407.98,--,1403.42,1425.07,1401.47
03/20/2018,1405.5,--,1397.63,1409.7,1396.05
03/19/2018,1394.82,--,1409.43,1414.5,1375.38
03/16/2018,1422.54,--,1427.2,1430.57,1419.93
03/15/2018,1422.07,--,1428.51,1431.96,1415.57
03/14/2018,1423.5,--,1429.91,1430.27,1410.6
03/13/2018,1423.46,--,1454.75,1464.61,1417.46
03/12/2018,1445.9,--,1441.41,1453.5,1437.08
03/09/2018,1431.16,--,1411.36,1431.39,1410.67
03/08/2018,1402.05,--,1408.15,1409.25,1393.86
03/07/2018,1400.47,--,1382.82,1402.34,1382.82
03/06/2018,1396.47,--,1386.29,1399.99,1381.51
03/05/2018,1375.86,--,1354.33,1382.46,1349.91
03/02/2018,1363.78,--,1324.55,1365.66,1322.6
03/01/2018,1340.14,--,1362.45,1367.44,1324.97
02/28/2018,1362.02,--,1383.91,1385.93,1361.13
02/27/2018,1374.72,--,1379.01,1397.99,1374.72
02/26/2018,1380.27,--,1360.09,1380.27,1359.19
02/23/2018,1351.09,--,1336.72,1351.13,1332.34
02/22/2018,1322.09,--,1330.21,1336.34,1318.51
02/21/2018,1325.35,--,1345.97,1349.41,1324.79
02/20/2018,1341.53,--,1314.01,1353.36,1313.97
02/16/2018,1318.32,--,1318.16,1334.31,1317.73
02/15/2018,1322.95,--,1316.43,1322.99,1291.78
02/14/2018,1307.05,--,1270.7,1309.05,1269.91
02/13/2018,1278.51,--,1270.77,1279.88,1266.61
02/12/2018,1279.14,--,1268.29,1287.15,1259.64
02/09/2018,1255.81,--,1246.86,1263.41,1203.66
02/08/2018,1218.66,--,1277.84,1280.17,1218.66
02/07/2018,1272.5,--,1287.89,1303.83,1272.5
02/06/2018,1301.66,--,1241.57,1302.39,1238.64
02/05/2018,1255.81,--,1303.05,1328.07,1253.09
02/02/2018,1317.98,--,1341.27,1344.47,1317.79
02/01/2018,1355.07,--,1352.53,1374.87,1349.9
01/31/2018,1361.5,--,1367.64,1370.9,1354.13
01/30/2018,1350.44,--,1354.82,1366.28,1348.94
01/29/2018,1378.42,--,1372.72,1388.29,1362.22
01/26/2018,1381.27,--,1357.39,1381.28,1355.41
01/25/2018,1337.62,--,1376.24,1379.27,1337.62
01/24/2018,1360.68,--,1373.79,1383.72,1351.73
01/23/2018,1392.86,--,1386.59,1393.4,1383.18
01/22/2018,1382.41,--,1372.58,1382.41,1367.64
01/19/2018,1372.03,--,1375.94,1378.16,1363.88
01/18/2018,1370.56,--,1363.47,1377.17,1362.5
01/17/2018,1364.29,--,1338.07,1366.1,1336.97
01/16/2018,1325.97,--,1334.53,1340.96,1318.54
01/12/2018,1322.1,--,1315.03,1324.24,1310.78
01/11/2018,1314.34,--,1309.35,1314.84,1305.2
01/10/2018,1306.22,--,1306.83,1312.01,1296.1
01/09/2018,1322.57,--,1335.07,1337.11,1320.82
01/08/2018,1335.54,--,1323.45,1339.37,1321.97
01/05/2018,1325.71,--,1321.17,1330.31,1316.13
01/04/2018,1317.24,--,1315.27,1321.11,1306.37
01/03/2018,1309.86,--,1291.66,1310.37,1291.29
01/02/2018,1287.7,--,1261.03,1287.74,1258.77
12/29/2017,1253.05,--,1267.45,1268.62,1253.04
12/28/2017,1266.3,--,1268.74,1269.24,1264.15
12/27/2017,1263.36,--,1259.84,1269.22,1258.63
12/26/2017,1258.88,--,1256.09,1259.71,1248.46
12/22/2017,1271.17,--,1268.95,1272.11,1263.08
12/21/2017,1271.81,--,1286.42,1287.21,1270.53
12/20/2017,1285.44,--,1289.37,1291.33,1274.69
12/19/2017,1276.52,--,1277.04,1281.06,1269.82
12/18/2017,1277.91,--,1262.84,1278.31,1259.78
12/15/2017,1250.89,--,1234.59,1254.61,1231.99
12/14/2017,1232.43,--,1235.42,1240.37,1229.3
12/13/2017,1233.04,--,1238.59,1244.56,1232.67
12/12/2017,1233.18,--,1240.69,1241.62,1232.2
12/11/2017,1245.58,--,1238.57,1248.81,1236.71
12/08/2017,1238.24,--,1255.42,1259.63,1237.24
12/07/2017,1244.52,--,1243.75,1248.44,1236.63
12/06/2017,1232.26,--,1217.28,1234.3,1211.49
12/05/2017,1228.51,--,1221.24,1251.35,1213.53
12/04/2017,1227.85,--,1268.18,1268.66,1220.69
12/01/2017,1258.65,--,1262.68,1265.49,1227.32
11/30/2017,1272.55,--,1274.95,1284.84,1263.57
11/29/2017,1265.01,--,1319.92,1320.87,1252.38
11/28/2017,1323.08,--,1326.28,1326.46,1316.14
11/27/2017,1324.15,--,1329.58,1331.46,1322.22
11/24/2017,1341.69,--,1333.56,1342.05,1333.03
11/22/2017,1329.1,--,1339.69,1340.47,1327.04
11/21/2017,1337.92,--,1329.07,1338.92,1327.77
11/20/2017,1322.81,--,1312.84,1324.77,1311.35
11/17/2017,1306.93,--,1319.97,1320.16,1304.83
11/16/2017,1313.11,--,1301.39,1318.11,1301.36
11/15/2017,1293.2,--,1296.02,1298.95,1283.71
11/14/2017,1305,--,1301.83,1308.54,1295.41
11/13/2017,1306.58,--,1297.5,1308.13,1296.42
11/10/2017,1303.06,--,1298.35,1303.98,1295.37
11/09/2017,1294.66,--,1306.1,1306.45,1278.69
11/08/2017,1321.13,--,1314.33,1321.9,1310.36
11/07/2017,1316.55,--,1314.69,1319.22,1308.01
11/06/2017,1317.34,--,1314.13,1318.32,1302.24
11/03/2017,1299.97,--,1282.41,1300.02,1273.15
11/02/2017,1277.34,--,1270.43,1280.6,1263.76
11/01/2017,1271.51,--,1284.13,1284.68,1260.07
10/31/2017,1275.61,--,1265.18,1279.32,1265.18
10/30/2017,1265.91,--,1261.51,1270.84,1258.91
10/27/2017,1263.55,--,1248.36,1264.66,1239.98
10/26/2017,1237.03,--,1233.98,1239.57,1230.55
10/25/2017,1229.27,--,1236.64,1242.21,1216.99
10/24/2017,1245.38,--,1239.67,1247.19,1236.05
10/23/2017,1237.14,--,1237.33,1243.93,1231.64
10/20/2017,1231.34,--,1235.44,1237.63,1229.48
10/19/2017,1225.05,--,1216.45,1225.12,1206.34
10/18/2017,1228.16,--,1226.78,1230.07,1212.17
10/17/2017,1224.12,--,1223.17,1225.01,1218.38
10/16/2017,1224.99,--,1224.51,1225.1,1216.73
10/13/2017,1219.21,--,1218.84,1223.31,1213.85
10/12/2017,1211.1,--,1214.13,1219.35,1210.4
10/11/2017,1215.19,--,1204.9,1215.57,1204.03
10/10/2017,1207.2,--,1209.5,1210.18,1194.85
10/09/2017,1199.86,--,1194.95,1201.09,1194.18
10/06/2017,1191.45,--,1182.01,1191.47,1181.91
10/05/2017,1186.07,--,1188.57,1189.56,1179.53
10/04/2017,1185.24,--,1179.66,1185.33,1174.6
10/03/2017,1182.43,--,1180.29,1185.53,1177.16
10/02/2017,1178.75,--,1176.61,1184.07,1170.74
09/29/2017,1171.74,--,1165.49,1172.89,1160.39
09/28/2017,1161.69,--,1150.22,1162.08,1149.08
09/27/2017,1153,--,1141.09,1157.54,1137.9
09/26/2017,1126.4,--,1136.13,1138.26,1122.37
09/25/2017,1126.94,--,1144.47,1144.73,1122.16
09/22/2017,1149.59,--,1139.44,1151.08,1139.25
09/21/2017,1143.87,--,1146.48,1147.73,1134.13
09/20/2017,1148.6,--,1165.01,1165.47,1133.28
09/19/2017,1164.98,--,1163.44,1169.01,1157.32
09/18/2017,1160.9,--,1153.77,1168.03,1153.74
09/15/2017,1146.68,--,1130.36,1147.64,1130.28
09/14/2017,1127.42,--,1118.3,1133.3,1117.01
09/13/2017,1122.04,--,1117.21,1124.67,1113.81
09/12/2017,1120.2,--,1118.36,1123.11,1113.57
09/11/2017,1115.46,--,1103.95,1117.5,1103.33
09/08/2017,1093.49,--,1106.35,1107.11,1090.19
09/07/2017,1107.34,--,1108.69,1111.47,1102.6
09/06/2017,1105.76,--,1108.6,1110.56,1099.88
09/05/2017,1103.63,--,1112.79,1116.73,1094.17
09/01/2017,1119.34,--,1117.73,1124.66,1117.42
08/31/2017,1114.31,--,1106.35,1115.51,1105.22
08/30/2017,1103.69,--,1088.35,1104.81,1086.86
08/29/2017,1084.86,--,1070.56,1087.32,1070.08
08/28/2017,1082.62,--,1083.67,1083.94,1077.28
08/25/2017,1080.5,--,1090.7,1091.84,1078.81
08/24/2017,1085.93,--,1090.51,1091.49,1079.51
08/23/2017,1086.41,--,1072.84,1088.77,1072.62
08/22/2017,1081.64,--,1071.98,1083.57,1071.76
08/21/2017,1064.52,--,1073.59,1073.63,1057.17
08/18/2017,1071.89,--,1076.99,1080,1066.76
08/17/2017,1069.7,--,1091.55,1095.85,1069.68
08/16/2017,1098.07,--,1099.85,1102.62,1093.13
08/15/2017,1096.43,--,1095.03,1098.34,1088.66
08/14/2017,1093.74,--,1078.92,1094.82,1078.87
08/11/2017,1066.22,--,1053.03,1068.12,1052.72
08/10/2017,1060.02,--,1082.09,1084.25,1059.65
08/09/2017,1090.49,--,1083.62,1091.84,1080.91
08/08/2017,1093.77,--,1098.22,1107.23,1090.7
08/07/2017,1098.25,--,1082.85,1098.59,1082.57
08/04/2017,1079.45,--,1080.23,1087.8,1076.42
08/03/2017,1078.8,--,1082.89,1085.62,1073.74
08/02/2017,1083.96,--,1099.49,1099.95,1076.36
08/01/2017,1091.13,--,1087.75,1091.44,1083.01
07/31/2017,1085.15,--,1096.92,1099.37,1081.91
07/28/2017,1092.99,--,1093.12,1097.57,1088.05
07/27/2017,1097.27,--,1118.84,1120.51,1084.29
07/26/2017,1115.35,--,1111.94,1119.69,1108.51
07/25/2017,1102.59,--,1099.98,1105.41,1092.16
07/24/2017,1103.01,--,1108.13,1108.17,1101.5
07/21/2017,1107.54,--,1108.01,1108.08,1101.5
07/20/2017,1116.62,--,1113.59,1117.89,1104.58
07/19/2017,1113.18,--,1108.58,1113.51,1105.83
07/18/2017,1103.35,--,1092.97,1103.47,1089.86
07/17/2017,1099.55,--,1106.85,1107.13,1096.09
07/14/2017,1104.32,--,1094.61,1104.81,1093.82
07/13/2017,1090.13,--,1093.87,1101.29,1086.48
07/12/2017,1092.86,--,1085.88,1095.24,1082.52
07/11/2017,1075.42,--,1066.87,1076.06,1063.5
07/10/2017,1067.1,--,1058.96,1069.25,1052.38
07/07/2017,1054.9,--,1043.49,1058.6,1043.49
07/06/2017,1037.05,--,1032.23,1045.88,1027.14
07/05/2017,1041.78,--,1027.88,1043.15,1026.99
07/03/2017,1020.51,--,1040.92,1044.59,1020.42
06/30/2017,1034.91,--,1044.97,1048.69,1030.51
06/29/2017,1040.42,--,1060.02,1061.2,1026.05
06/28/2017,1067.18,--,1057.21,1068.2,1044.83
06/27/2017,1048.66,--,1072.61,1072.61,1048.52
06/26/2017,1077.92,--,1095.62,1099.41,1072.51
06/23/2017,1088.48,--,1084.83,1094.37,1081.88
06/22/2017,1084.96,--,1089.08,1089.95,1080.01
06/21/2017,1087.42,--,1080.51,1088.16,1075.6
06/20/2017,1074.88,--,1089.42,1094.18,1074.62
06/19/2017,1087.92,--,1079.94,1088.78,1079.93
06/16/2017,1067.23,--,1072.36,1079.5,1063.56
06/15/2017,1070.76,--,1061.57,1074.44,1060.66
06/14/2017,1079.82,--,1094.55,1094.99,1068.27
06/13/2017,1091.35,--,1095.85,1101.97,1078.35
06/12/2017,1084.44,--,1074.94,1087.86,1053.33
06/09/2017,1090.05,--,1145.18,1149.86,1068.56
06/08/2017,1138.25,--,1126.15,1138.89,1117.79
06/07/2017,1118.3,--,1115.6,1122.38,1112.32
06/06/2017,1110.08,--,1102.59,1117.48,1101
06/05/2017,1106.22,--,1102.48,1112.07,1102.48
06/02/2017,1103.4,--,1100.14,1104.9,1091.41
06/01/2017,1092.55,--,1094.17,1094.4,1086.14
05/31/2017,1091.42,--,1101.12,1101.76,1086.26
05/30/2017,1091.45,--,1085.32,1094.16,1084.28
05/26/2017,1084.85,--,1077.97,1084.94,1072.34
05/25/2017,1080.75,--,1079.99,1084.02,1073.65
05/24/2017,1074.85,--,1075.13,1076.75,1069.91
05/23/2017,1067.94,--,1071.55,1071.59,1059.58
05/22/2017,1072.3,--,1066.4,1072.77,1065.13
05/19/2017,1060.77,--,1057.53,1064.3,1057.48
05/18/2017,1049.29,--,1030.31,1052.2,1027.37
05/17/2017,1029.83,--,1061.17,1066.29,1029.34
05/16/2017,1076.85,--,1066.4,1077.05,1061.45
05/15/2017,1061.05,--,1048.46,1062.13,1046.83
05/12/2017,1045.24,--,1043.55,1046.4,1039.22
05/11/2017,1042.43,--,1036.22,1047.24,1029.25
05/10/2017,1038.92,--,1032.32,1040.57,1029.94
05/09/2017,1017.5,--,1009.63,1019.86,1009.58
05/08/2017,1007.16,--,1011.5,1012.28,1005.04
05/05/2017,1011.03,--,1008.97,1011.05,1001.68
05/04/2017,1006.83,--,1008.96,1010.69,1002.95
05/03/2017,1008.05,--,1001.2,1009.23,998.8715
05/02/2017,1004.62,--,1010.94,1010.94,999.5315
05/01/2017,1015.43,--,1007.7,1015.8,1003.08
04/28/2017,1005.53,--,1017.6,1019.11,1002.89
04/27/2017,1023.29,--,1016.03,1024.61,1015.35
04/26/2017,1009.16,--,1015.47,1017.86,1005.83
04/25/2017,1017.81,--,1012.68,1019.44,1010.08
04/24/2017,1007.8,--,1008.56,1010.71,1003.84
04/21/2017,992.9424,--,992.4701,995.0112,985.2696
04/20/2017,997.5484,--,988.1811,999.1786,984.4605
04/19/2017,982.0529,--,986.7225,990.398,980.3323
04/18/2017,976.6683,--,967.4295,977.2173,966.3743
04/17/2017,972.5647,--,964.7783,972.6897,964.6576
04/13/2017,960.0146,--,962.543,974.6227,960.0091
04/12/2017,966.5467,--,981.2691,981.9685,964.5412
04/11/2017,983.3438,--,983.964,984.4186,968.7691
04/10/2017,991.6234,--,998.8336,1000.24,989.2149
04/07/2017,999.3481,--,994.2225,1002.33,992.8724
04/06/2017,994.6856,--,990.0841,997.0679,984.9402
04/05/2017,993.5301,--,1002.75,1010.02,992.7553
04/04/2017,1000.48,--,998.5681,1007.05,997.234
04/03/2017,1005.8,--,1012.79,1014.74,998.8881
03/31/2017,1011.4,--,1010.76,1016.61,1008.32
03/30/2017,1011.81,--,1005.77,1013.99,1005.39
03/29/2017,1006.49,--,1007.5,1008.64,1003.66
03/28/2017,1008.97,--,1005.44,1012.94,1002.88
03/27/2017,1005.95,--,994.0921,1008.48,990.6582
03/24/2017,1004.35,--,1012.41,1016.68,1000.53
03/23/2017,996.8473,--,997.912,1002.09,994.436
03/22/2017,999.3426,--,987.8685,1000.25,986.3041
03/21/2017,988.4229,--,1015.94,1017.14,986.9882
03/20/2017,1012.29,--,1005.98,1015.9,1004.19
03/17/2017,1004.6,--,1004.19,1006.12,1002.14
03/16/2017,1002.81,--,1005.29,1007.45,1001.05
03/15/2017,1004.65,--,996.3613,1006.21,992.9393
03/14/2017,996.3261,--,995.9806,996.6368,988.4158
03/13/2017,999.3902,--,995.4001,999.6611,993.0618
03/10/2017,991.9346,--,989.012,994.2122,986.488
03/09/2017,980.4802,--,975.997,982.4452,973.3346
03/08/2017,979.0009,--,981.5267,986.622,976.7517
03/07/2017,976.8537,--,972.6756,982.8379,969.9538
03/06/2017,974.1814,--,968.1481,976.0275,963.0271
03/03/2017,973.9657,--,973.8763,975.2917,968.2731
03/02/2017,974.3254,--,985.8701,988.0907,973.3271
03/01/2017,985.2632,--,980.7941,985.9423,971.493
02/28/2017,969.384,--,982.2989,982.4198,967.3733
02/27/2017,982.3983,--,972.6582,982.5152,971.7711
02/24/2017,973.4416,--,958.7843,973.5578,955.1055
02/23/2017,973.8672,--,986.8767,987.0615,967.8102
02/22/2017,990.0667,--,989.8974,991.2445,985.993
02/21/2017,990.4351,--,981.212,990.5912,980.9701
02/17/2017,976.7955,--,968.6949,976.7982,963.0092
02/16/2017,971.236,--,971.021,972.7978,965.3406
02/15/2017,970.5368,--,965.0562,971.2447,960.232
02/14/2017,962.6286,--,962.8973,964.121,956.9959
02/13/2017,965.7012,--,968.9109,971.6093,963.7047
02/10/2017,963.0513,--,969.0949,969.9881,953.9074
02/09/2017,963.8061,--,975.0294,975.0294,962.5436
02/08/2017,972.1405,--,972.9047,976.4308,967.2697
02/07/2017,970.5911,--,971.9967,974.0616,965.2162
02/06/2017,967.3922,--,963.504,967.7174,960.0842
02/03/2017,964.0197,--,963.6456,965.3109,960.0483
02/02/2017,959.0828,--,953.6397,962.331,948.526
02/01/2017,960.1091,--,955.4984,960.1091,949.9084
01/31/2017,944.2785,--,952.5859,952.648,938.7625
01/30/2017,956.8402,--,956.6171,957.3058,945.0002
